name,dateofbirth,timeofbirth,placeofbirth,longitude,latitude,timezone,informationsource,astrosagerating,cloudbtn,name,place,sex,sec,min,hrs,day,month,year,latdeg,longdeg,latmin,longmin,longew,latns,dst,languagecode,ayanamsa,kphn,charting
Tom Foley,"Wednesday, March 06, 1929",13:40:00,"117 W 25, 47 N 39",117 W 25,47 N 39,-8.0,Internet,Reference,See kundli in AstroSage Cloud,Tom Foley,"117 W 25, 47 N 39",Male,0,40,13,6,3,1929,47,117,39,25,W,N,0,0,0,0,0
Tom Arnold,"Friday, March 06, 1959",00:50:00,"92 W 21, 41 N 0",92 W 21,41 N 0,-6.0,Internet,Reference,See kundli in AstroSage Cloud,Tom Arnold,"92 W 21, 41 N 0",Male,0,50,0,6,3,1959,41,92,0,21,W,N,0,0,0,0,0
Timothy Kelly,"Saturday, March 03, 1962",11:03:59,"118 W 15, 34 N 3",118 W 15,34 N 3,-8.0,Internet,Reference,See kundli in AstroSage Cloud,Timothy Kelly,"118 W 15, 34 N 3",Male,59,3,11,3,3,1962,34,118,3,15,W,N,0,0,0,0,0
Tom Wolfe,"Sunday, March 02, 1930",02:12:00,"77 W 26, 37 N 32",77 W 26,37 N 32,-5.0,Internet,Reference,See kundli in AstroSage Cloud,Tom Wolfe,"77 W 26, 37 N 32",Male,0,12,2,2,3,1930,37,77,32,26,W,N,0,0,0,0,0
Tommy Tune,"Tuesday, February 28, 1939",11:33:00,"98 W 29, 33 N 53",98 W 29,33 N 53,-6.0,Internet,Reference,See kundli in AstroSage Cloud,Tommy Tune,"98 W 29, 33 N 53",Male,0,33,11,28,2,1939,33,98,53,29,W,N,0,0,0,0,0
Tony Randall,"Thursday, February 26, 1920",21:00:00,"95 W 59, 36 N 9",95 W 59,36 N 9,-6.0,Internet,Reference,See kundli in AstroSage Cloud,Tony Randall,"95 W 59, 36 N 9",Male,0,0,21,26,2,1920,36,95,9,59,W,N,0,0,0,0,0
Talat Mahmood,"Sunday, February 24, 1924",20:00:00,Lucknow,80 E 54,26 N 50,5.5,Kundli Sangraha (Tendulkar),Accurate,See kundli in AstroSage Cloud,Talat Mahmood,Lucknow,Male,0,0,20,24,2,1924,26,80,50,54,E,N,0,0,0,0,0
Todd E. Fisher,"Monday, February 24, 1958",11:43:59,"118 W 18, 34 N 10",118 W 18,34 N 10,-8.0,Internet,Reference,See kundli in AstroSage Cloud,Todd E. Fisher,"118 W 18, 34 N 10",Male,59,43,11,24,2,1958,34,118,10,18,W,N,0,0,0,0,0
Tom Shanks,"Thursday, April 09, 1942",14:55:00,"84 W 6, 40 N 43",84 W 6,40 N 43,-5.0,Internet,Reference,See kundli in AstroSage Cloud,Tom Shanks,"84 W 6, 40 N 43",Male,0,55,14,9,4,1942,40,84,43,6,W,N,0,0,0,0,0
Tod Brown,"Sunday, November 15, 1936",08:55:00,"122 W 25, 37 N 46",122 W 25,37 N 46,-8.0,Internet,Reference,See kundli in AstroSage Cloud,Tod Brown,"122 W 25, 37 N 46",Male,0,55,8,15,11,1936,37,122,46,25,W,N,0,0,0,0,0
Thomas Gallagher,"Saturday, February 23, 1918",16:00:00,"74 W 0, 40 N 42",74 W 0,40 N 42,-5.0,Internet,Reference,See kundli in AstroSage Cloud,Thomas Gallagher,"74 W 0, 40 N 42",Male,0,0,16,23,2,1918,40,74,42,0,W,N,0,0,0,0,0
Tamannah,"Thursday, December 21, 1989",12:00:00,Mumbai,72 E 50,18 N 58,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Tamannah,Mumbai,Female,0,0,12,21,12,1989,18,72,58,50,E,N,0,0,0,0,0
Ted Kennedy,"Monday, February 22, 1932",03:58:00,Dorchester,71 W 5,42 N 18,-5.0,Internet,Reference,See kundli in AstroSage Cloud,Ted Kennedy,Dorchester,Male,0,58,3,22,2,1932,42,71,18,5,W,N,0,0,0,0,0
Tim Conway,"Friday, December 15, 1933",01:19:59,"81 W 23, 41 N 39",81 W 23,41 N 39,-5.0,Internet,Reference,See kundli in AstroSage Cloud,Tim Conway,"81 W 23, 41 N 39",Male,59,19,1,15,12,1933,41,81,39,23,W,N,0,0,0,0,0
Thomas Renault,"Monday, February 11, 1805",18:00:00,"2 E 6, 49 N 3",2 E 6,49 N 3,0.0,Internet,Reference,See kundli in AstroSage Cloud,Thomas Renault,"2 E 6, 49 N 3",Male,0,0,18,11,2,1805,49,2,3,6,E,N,0,0,0,0,0
Tim Barker,"Monday, February 19, 1945",03:39:59,"118 W 29, 34 N 0",118 W 29,34 N 0,-8.0,Internet,Reference,See kundli in AstroSage Cloud,Tim Barker,"118 W 29, 34 N 0",Male,59,39,3,19,2,1945,34,118,0,29,W,N,0,0,0,0,0
Toni Morrison,"Wednesday, February 18, 1931",11:00:00,"82 W 9, 41 N 27",82 W 9,41 N 27,-5.0,Internet,Reference,See kundli in AstroSage Cloud,Toni Morrison,"82 W 9, 41 N 27",Male,0,0,11,18,2,1931,41,82,27,9,W,N,0,0,0,0,0
Ted Turner,"Saturday, November 19, 1938",08:50:00,"84 W 26, 39 N 9",84 W 26,39 N 9,-5.0,Internet,Reference,See kundli in AstroSage Cloud,Ted Turner,"84 W 26, 39 N 9",Male,0,50,8,19,11,1938,39,84,9,26,W,N,0,0,0,0,0
T. N. Seshan,"Thursday, December 15, 1932",08:00:00,Palghat,76 E 42,10 N 46,5.5,Astrology of Professions (Pathak),Reference,See kundli in AstroSage Cloud,T. N. Seshan,Palghat,Male,0,0,8,15,12,1932,10,76,46,42,E,N,0,0,0,0,0
Tukaram Sant,"Monday, January 22, 1607",10:00:00,Dehu,73 E 51,18 N 35,5.5,The Times Select Horoscopes,Accurate,See kundli in AstroSage Cloud,Tukaram Sant,Dehu,Male,0,0,10,22,1,1607,18,73,35,51,E,N,0,0,0,0,0
Taylor Lautner,"Tuesday, February 11, 1992",12:00:00,Grand Rapids,85 W 40,42 N 57,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Taylor Lautner,Grand Rapids,Male,0,0,12,11,2,1992,42,85,57,40,W,N,0,0,0,0,0
Thomas Alva Edison,"Thursday, February 11, 1847",20:45:00,Milan,9 E 10,45 N 28,1.0,Lagna Phal (Garg),Reference,See kundli in AstroSage Cloud,Thomas Alva Edison,Milan,Male,0,45,20,11,2,1847,45,9,28,10,E,N,0,0,0,0,0
Thomas Paine,"Tuesday, January 29, 1737",11:30:00,"0 E 45, 52 N 25",0 E 45,52 N 25,0.0,Internet,Reference,See kundli in AstroSage Cloud,Thomas Paine,"0 E 45, 52 N 25",Male,0,30,11,29,1,1737,52,0,25,45,E,N,0,0,0,0,0
Tim Holt,"Wednesday, February 05, 1919",03:39:59,"118 W 15, 34 N 3",118 W 15,34 N 3,-8.0,Internet,Reference,See kundli in AstroSage Cloud,Tim Holt,"118 W 15, 34 N 3",Male,59,39,3,5,2,1919,34,118,3,15,W,N,0,0,0,0,0
Terry Jones,"Sunday, February 01, 1942",11:00:00,"3 W 43, 53 N 17",3 W 43,53 N 17,0.0,Internet,Reference,See kundli in AstroSage Cloud,Terry Jones,"3 W 43, 53 N 17",Male,0,0,11,1,2,1942,53,3,17,43,W,N,0,0,0,0,0
Thomas Merton,"Sunday, January 31, 1915",09:00:00,Prades,2 E 26,42 N 37,2.0,Web,Reference,See kundli in AstroSage Cloud,Thomas Merton,Prades,Male,0,0,9,31,1,1915,42,2,37,26,E,N,0,0,0,0,0
Tom Selleck,"Monday, January 29, 1945",08:22:00,Detroit Mi,83 W 5,42 N 21,-4.0,Web,Reference,See kundli in AstroSage Cloud,Tom Selleck,Detroit Mi,Male,0,22,8,29,1,1945,42,83,21,5,W,N,0,0,0,0,0
Tracy Lawrence,"Saturday, January 27, 1968",04:37:59,"94 W 9, 33 N 6",94 W 9,33 N 6,-6.0,Internet,Reference,See kundli in AstroSage Cloud,Tracy Lawrence,"94 W 9, 33 N 6",Male,59,37,4,27,1,1968,33,94,6,9,W,N,0,0,0,0,0
Troy Donahue,"Monday, January 27, 1936",12:00:00,New york,74 W 0,40 N 42,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Troy Donahue,New york,Male,0,0,12,27,1,1936,40,74,42,0,W,N,0,0,0,0,0
Tim Steele,"Sunday, January 26, 1964",01:26:00,"117 W 56, 33 N 53",117 W 56,33 N 53,-8.0,Internet,Reference,See kundli in AstroSage Cloud,Tim Steele,"117 W 56, 33 N 53",Male,0,26,1,26,1,1964,33,117,53,56,W,N,0,0,0,0,0
Ted Shawn,"Wednesday, October 21, 1891",10:39:00,"94 W 34, 39 N 6",94 W 34,39 N 6,-6.0,Internet,Reference,See kundli in AstroSage Cloud,Ted Shawn,"94 W 34, 39 N 6",Male,0,39,10,21,10,1891,39,94,6,34,W,N,0,0,0,0,0
Thomas Jefferson,"Saturday, April 13, 1743",01:53:48,"78 W 23, 38 N 0",78 W 23,38 N 0,-5.25,Web,Reference,See kundli in AstroSage Cloud,Thomas Jefferson,"78 W 23, 38 N 0",Male,48,53,1,13,4,1743,38,78,0,23,W,N,0,0,0,0,0
Tina Turner,"Sunday, November 26, 1939",22:10:00,"89 W 23, 35 N 40",89 W 23,35 N 40,-6.0,Web,Reference,See kundli in AstroSage Cloud,Tina Turner,"89 W 23, 35 N 40",Male,0,10,22,26,11,1939,35,89,40,23,W,N,0,0,0,0,0
Ted Bundy,"Sunday, November 24, 1946",22:35:00,Burlington,74 W 51,40 N 4,-5.0,Web,Reference,See kundli in AstroSage Cloud,Ted Bundy,Burlington,Male,0,35,22,24,11,1946,40,74,4,51,W,N,0,0,0,0,0
Terry Meyers,"Sunday, January 20, 1952",08:10:59,"106 W 37, 52 N 7",106 W 37,52 N 7,-7.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Terry Meyers,"106 W 37, 52 N 7",Male,59,10,8,20,1,1952,52,106,7,37,W,N,0,0,0,0,0
Tom Baker,"Saturday, January 20, 1934",05:40:00,"2 W 54, 53 N 25",2 W 54,53 N 25,0.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Tom Baker,"2 W 54, 53 N 25",Male,0,40,5,20,1,1934,53,2,25,54,W,N,0,0,0,0,0
Tariq Anwar,"Tuesday, January 16, 1951",12:00:00,Patna,85 E 12,25 N 37,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Tariq Anwar,Patna,Male,0,0,12,16,1,1951,25,85,37,12,E,N,0,0,0,0,0
Twinkle Khanna,"Sunday, December 29, 1974",12:00:00,Pune,73 E 58,18 N 34,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Twinkle Khanna,Pune,Female,0,0,12,29,12,1974,18,73,34,58,E,N,0,0,0,0,0
Thakur Ram Lal,"Sunday, July 07, 1929",12:00:00,Simla,77 E 10,31 N 6,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Thakur Ram Lal,Simla,Male,0,0,12,7,7,1929,31,77,6,10,E,N,0,0,0,0,0
Tamara Hope,"Friday, November 02, 1984",12:00:00,Toronto,79 W 20,43 N 39,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Tamara Hope,Toronto,Female,0,0,12,2,11,1984,43,79,39,20,W,N,0,0,0,0,0
Toni Collette,"Wednesday, November 01, 1972",12:00:00,Blacktown,151 E 10,33 S 53,7.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Toni Collette,Blacktown,Female,0,0,12,1,11,1972,33,151,53,10,E,S,0,0,0,0,0
Tushar Amarsinh Chaudhary,"Saturday, December 18, 1965",12:00:00,Balda,78 E 50,10 N 55,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Tushar Amarsinh Chaudhary,Balda,Male,0,0,12,18,12,1965,10,78,55,50,E,N,0,0,0,0,0
Tom Bradley,"Saturday, December 29, 1917",04:00:00,"96 W 40, 30 N 58",96 W 40,30 N 58,-6.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Tom Bradley,"96 W 40, 30 N 58",Male,0,0,4,29,12,1917,30,96,58,40,W,N,0,0,0,0,0
Tim Bresnan,"Saturday, December 28, 1985",12:00:00,Pontefract,1 W 18,53 N 41,1.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Tim Bresnan,Pontefract,Male,0,0,12,28,12,1985,53,1,41,18,W,N,0,0,0,0,0
Tim Paine,"Saturday, December 08, 1984",12:00:00,Hobart,147 E 21,42 S 50,7.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Tim Paine,Hobart,Male,0,0,12,8,12,1984,42,147,50,21,E,S,0,0,0,0,0
Thomas Thomson,"Sunday, December 08, 1889",11:44:59,"2 W 4, 57 N 10",2 W 4,57 N 10,0.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Thomas Thomson,"2 W 4, 57 N 10",Male,59,44,11,8,12,1889,57,2,10,4,W,N,0,0,0,0,0
T R Mahalingam,"Saturday, November 06, 1926",01:45:00,Tiruvidaimarudur,79 E 27,10 N 59,5.5,Kundli Sangraha (Tendulkar),Accurate,See kundli in AstroSage Cloud,T R Mahalingam,Tiruvidaimarudur,Male,0,45,1,6,11,1926,10,79,59,27,E,N,0,0,0,0,0
Todd Collins,"Friday, November 05, 1971",17:42:59,"71 W 12, 42 N 10",71 W 12,42 N 10,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Todd Collins,"71 W 12, 42 N 10",Male,59,42,17,5,11,1971,42,71,10,12,W,N,0,0,0,0,0
Thomas A. Barnes,"Sunday, April 14, 1889",04:00:00,"80 W 48, 33 N 4",80 W 48,33 N 4,-5.0,Unknown,,See kundli in AstroSage Cloud,Thomas A. Barnes,"80 W 48, 33 N 4",Male,0,0,4,14,4,1889,33,80,4,48,W,N,0,0,0,0,0
Umran Malik,"Monday, November 22, 1999",00:00:00,Srinagar,74 E 48,34 N 5,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Umran Malik,Srinagar,Male,0,0,0,22,11,1999,34,74,5,48,E,N,0,0,0,0,0
Usman Ghani,"Wednesday, November 20, 1996",00:00:00,Kabul,69 E 10,34 N 31,4.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Usman Ghani,Kabul,Male,0,0,0,20,11,1996,34,69,31,10,E,N,0,0,0,0,0
Utkarsh Singh,"Thursday, May 7, 1998",12:00:00,Ranchi,85 E 20,23 N 22,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Utkarsh Singh,Ranchi,Male,0,0,12,7,5,1998,23,85,22,20,E,N,0,0,0,0,0
Udhayanidhi Stalin,"Sunday, November 27, 1977",12:00:00,Chennai,80 E 18,13 N 5,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Udhayanidhi Stalin,Chennai,Male,0,0,12,27,11,1977,13,80,5,18,E,N,0,0,0,0,0
Uday Kiran,"Thursday, June 26, 1980",12:00:00,Hyderabad,78 E 26,17 N 22,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Uday Kiran,Hyderabad,Male,0,0,12,26,6,1980,17,78,22,26,E,N,0,0,0,0,0
Utpal Dutt,"Friday, March 29, 1929",12:00:00,Barisal,90 E 20,22 N 45,6.0,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Utpal Dutt,Barisal,Male,0,0,12,29,3,1929,22,90,45,20,E,N,0,0,0,0,0
Upendra Limaye,"Saturday, November 8, 1969",12:00:00,Pune,73 E 58,18 N 34,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Upendra Limaye,Pune,Male,0,0,12,8,11,1969,18,73,34,58,E,N,0,0,0,0,0
Upen Patel,"Monday, August 16, 1982",12:00:00,London,0 W 5,51 N 30,0.0,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Upen Patel,London,Male,0,0,12,16,8,1982,51,0,30,5,W,N,0,0,0,0,0
Upasana Singh,"Sunday, June 29, 1975",12:00:00,Hoshiarpur,75 E 59,31 N 30,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Upasana Singh,Hoshiarpur,Female,0,0,12,29,6,1975,31,75,30,59,E,N,0,0,0,0,0
Unni Mukundan,"Tuesday, September 22, 1987",12:00:00,Trichur,76 E 14,10 N 32,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Unni Mukundan,Trichur,Male,0,0,12,22,9,1987,10,76,32,14,E,N,0,0,0,0,0
Uddhav Thackeray,"Wednesday, July 27, 1960",10:14:00,Mumbai,72 E 50,18 N 58,5.5,Reference,Reference,See kundli in AstroSage Cloud,Uddhav Thackeray,Mumbai,Male,0,14,10,27,7,1960,18,72,58,50,E,N,0,0,0,0,0
Umar Akmal,"Saturday, May 26, 1990",00:00:00,Lahore,74 E 22,31 N 32,5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Umar Akmal,Lahore,Male,0,0,0,26,5,1990,31,74,32,22,E,N,0,0,0,0,0
Ursula Andress,"Thursday, March 19, 1936",13:00:00,Bern,7 E 28,46 N 57,1.0,Kundli Sangraha (Tendulkar),Accurate,See kundli in AstroSage Cloud,Ursula Andress,Bern,Female,0,0,13,19,3,1936,46,7,57,28,E,N,0,0,0,0,0
Ustad Bismillah Khan,"Friday, March 21, 1913",12:00:00,Dumraon,84 E 9,25 N 33,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Ustad Bismillah Khan,Dumraon,Male,0,0,12,21,3,1913,25,84,33,9,E,N,0,0,0,0,0
Usha Thakur,"Thursday, February 03, 1966",12:00:00,Indore,75 E 54,22 N 42,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Usha Thakur,Indore,Female,0,0,12,3,2,1966,22,75,42,54,E,N,0,0,0,0,0
Udaya Bhanu,"Monday, January 01, 1979",12:00:00,Sultanabad,79 E 19,18 N 35,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Udaya Bhanu,Sultanabad,Female,0,0,12,1,1,1979,18,79,35,19,E,N,0,0,0,0,0
Ustad Ghulam Mustafa Khan,"Tuesday, March 03, 1931",12:00:00,Budaun,79 E 7,28 N 2,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Ustad Ghulam Mustafa Khan,Budaun,Male,0,0,12,3,3,1931,28,79,2,7,E,N,0,0,0,0,0
Uma Bharti,"Sunday, May 03, 1959",12:00:00,Tikamgarh,78 E 50,24 N 44,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Uma Bharti,Tikamgarh,Male,0,0,12,3,5,1959,24,78,44,50,E,N,0,0,0,0,0
Uday Chopra,"Friday, January 05, 1973",12:00:00,Mumbai,72 E 50,18 N 58,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Uday Chopra,Mumbai,Male,0,0,12,5,1,1973,18,72,58,50,E,N,0,0,0,0,0
Urvashi Rautela,"Friday, February 25, 1994",12:00:00,Kotdwara,78 E 33,29 N 44,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Urvashi Rautela,Kotdwara,Female,0,0,12,25,2,1994,29,78,44,33,E,N,0,0,0,0,0
Upton Sinclair,"Friday, September 20, 1878",09:00:00,Baltimore MD,76 E 36,39 N 17,-4.0,Web,Reference,See kundli in AstroSage Cloud,Upton Sinclair,Baltimore MD,Male,0,0,9,20,9,1878,39,76,17,36,E,N,0,0,0,0,0
Upendra,"Wednesday, September 18, 1968",12:00:00,Koteshawara,74 E 41,13 N 35,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Upendra,Koteshawara,Male,0,0,12,18,9,1968,13,74,35,41,E,N,0,0,0,0,0
Ustad Vilayat Khan,"Thursday, September 06, 1928",22:45:00,Gauripur,89 E 58,26 N 5,5.5,Kundli Sangraha (Tendulkar),Accurate,See kundli in AstroSage Cloud,Ustad Vilayat Khan,Gauripur,Male,0,45,22,6,9,1928,26,89,5,58,E,N,0,0,0,0,0
Uttam Kumar,"Friday, September 03, 1926",10:01:41,Calcutta,88 E 20,22 N 30,5.5,Kundli Sangraha (Bhat),Accurate,See kundli in AstroSage Cloud,Uttam Kumar,Calcutta,Male,41,1,10,3,9,1926,22,88,30,20,E,N,0,0,0,0,0
Usain Bolt,"Thursday, August 21, 1986",12:00:00,Trelawny Parish,77 W 36,18 N 21,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Usain Bolt,Trelawny Parish,Male,0,0,12,21,8,1986,18,77,21,36,W,N,0,0,0,0,0
Urvashi Dholakia,"Monday, July 09, 1979",12:00:00,Panjab (Indian),75 E 23,31 N 0,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Urvashi Dholakia,Panjab (Indian),Female,0,0,12,9,7,1979,31,75,0,23,E,N,0,0,0,0,0
Upul Tharanga,"Saturday, February 02, 1985",12:00:00,Balapitiya,80 E 2,6 N 16,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Upul Tharanga,Balapitiya,Male,0,0,12,2,2,1985,6,80,16,2,E,N,0,0,0,0,0
Usher,"Saturday, October 14, 1978",12:00:00,Dallas,92 W 24,33 N 35,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Usher,Dallas,Male,0,0,12,14,10,1978,33,92,35,24,W,N,0,0,0,0,0
Ustad Allah Rakha,"Tuesday, April 29, 1919",12:00:00,Jammu,74 E 52,32 N 42,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Ustad Allah Rakha,Jammu,Male,0,0,12,29,4,1919,32,74,42,52,E,N,0,0,0,0,0
Uma Thurman,"Wednesday, April 29, 1970",13:50:59,"71 W 3, 42 N 21",71 W 3,42 N 21,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Uma Thurman,"71 W 3, 42 N 21",Male,59,50,13,29,4,1970,42,71,21,3,W,N,0,0,0,0,0
Udit Birla,"Friday, November 17, 1989",12:00:00,Calcutta,88 E 20,22 N 30,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Udit Birla,Calcutta,Male,0,0,12,17,11,1989,22,88,30,20,E,N,0,0,0,0,0
Umesh Yadav,"Sunday, October 25, 1987",10:34:30,chandrapur,79 E 18,19 N 57,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Umesh Yadav,chandrapur,Male,30,34,10,25,10,1987,19,79,57,18,E,N,0,0,0,0,0
Unmukt Chand,"Friday, March 26, 1993",12:00:00,Delhi,77 E 13,28 N 39,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Unmukt Chand,Delhi,Male,0,0,12,26,3,1993,28,77,39,13,E,N,0,0,0,0,0
Urmila Matondkar,"Monday, February 04, 1974",12:00:00,Mumbai,72 E 50,18 N 58,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Urmila Matondkar,Mumbai,Female,0,0,12,4,2,1974,18,72,58,50,E,N,0,0,0,0,0
Uday Prakash,"Tuesday, January 01, 1952",12:00:00,Sitapur,80 E 52,25 N 11,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Uday Prakash,Sitapur,Male,0,0,12,1,1,1952,25,80,11,52,E,N,0,0,0,0,0
Udita Goswami,"Thursday, February 09, 1984",12:00:00,Dehradun,78 E 3,30 N 19,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Udita Goswami,Dehradun,Female,0,0,12,9,2,1984,30,78,19,3,E,N,0,0,0,0,0
Uma Shankar Dikshit,"Saturday, January 12, 1901",12:00:00,Unnao,80 E 30,26 N 32,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Uma Shankar Dikshit,Unnao,Male,0,0,12,12,1,1901,26,80,32,30,E,N,0,0,0,0,0
Upendranath Ashk,"Wednesday, December 14, 1910",14:00:00,Jalandhar,75 E 34,31 N 19,5.5,Kundli Sangraha (Tendulkar),Accurate,See kundli in AstroSage Cloud,Upendranath Ashk,Jalandhar,Male,0,0,14,14,12,1910,31,75,19,34,E,N,0,0,0,0,0
Uday Shankar,"Saturday, December 08, 1900",17:06:14,Calcutta,88 E 24,22 N 34,5.5,Kundli Sangraha (Tendulkar),Accurate,See kundli in AstroSage Cloud,Uday Shankar,Calcutta,Male,14,6,17,8,12,1900,22,88,34,24,E,N,0,0,0,0,0
virendar sehwag,"Friday, October 20, 1978",02:45:00,Delhi,77 E 13,28 N 40,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,virendar sehwag,Delhi,Male,0,45,2,20,10,1978,28,77,40,13,E,N,0,0,0,0,0
Vinod Khanna,"Sunday, October 6, 1946",21:15:00,Peshawar,71 E 37,34 N 2,5.5,Kundli Sangraha (Tendulkar),Accurate,See kundli in AstroSage Cloud,Vinod Khanna,Peshawar,Male,0,15,21,6,10,1946,34,71,2,37,E,N,0,0,0,0,0
Varun Chakravarthy,"Thursday, August 29, 1991",00:00:00,Bidar,77 E 32,17 N 53,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Varun Chakravarthy,Bidar,Male,0,0,0,29,8,1991,17,77,53,32,E,N,0,0,0,0,0
Vamika Kohli,"Monday, January 11, 2021",00:00:00,Mumbai,72 E 52,19 N 4,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Vamika Kohli,Mumbai,Female,0,0,0,11,1,2021,19,72,4,52,E,N,0,0,0,0,0
Vishnu Vinod,"Thursday, December 2, 1993",12:00:00,Thirumangalam,80 E 12,13 N 5,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Vishnu Vinod,Thirumangalam,Male,0,0,12,2,12,1993,13,80,5,12,E,N,0,0,0,0,0
Virat Singh,"Monday, December 8, 1997",12:00:00,Jamshedpur,86 E 12,22 N 47,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Virat Singh,Jamshedpur,Male,0,0,12,8,12,1997,22,86,47,12,E,N,0,0,0,0,0
Venkatesh Iyer,"Sunday, December 25, 1994",12:00:00,Indore,75 E 54,22 N 42,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Venkatesh Iyer,Indore,Male,0,0,12,25,12,1994,22,75,42,54,E,N,0,0,0,0,0
Vijayashanti,"Friday, June 24, 1966",12:00:00,Chennai,80 E 18,13 N 5,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Vijayashanti,Chennai,Female,0,0,12,24,6,1966,13,80,5,18,E,N,0,0,0,0,0
Varalaxmi Sarathkumar,"Tuesday, November 5, 1985",12:00:00,Bangalore,77 E 35,13 N 0,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Varalaxmi Sarathkumar,Bangalore,Female,0,0,12,5,11,1985,13,77,0,35,E,N,0,0,0,0,0
Vijay Antony,"Thursday, July 24, 1975",12:00:00,Tiruchchirappalli,78 E 41,10 N 49,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Vijay Antony,Tiruchchirappalli,Male,0,0,12,24,7,1975,10,78,49,41,E,N,0,0,0,0,0
Vikram Prabhu,"Wednesday, January 15, 1986",12:00:00,Chennai,80 E 18,13 N 5,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Vikram Prabhu,Chennai,Male,0,0,12,15,1,1986,13,80,5,18,E,N,0,0,0,0,0
Vijay Vasanth,"Friday, May 20, 1983",12:00:00,Nagercoil,77 E 26,8 N 10,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Vijay Vasanth,Nagercoil,Male,0,0,12,20,5,1983,8,77,10,26,E,N,0,0,0,0,0
Vikranth Santhosh,"Tuesday, November 13, 1984",12:00:00,Chennai,80 E 18,13 N 5,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Vikranth Santhosh,Chennai,Male,0,0,12,13,11,1984,13,80,5,18,E,N,0,0,0,0,0
Vidya Malvade,"Friday, March 2, 1973",12:00:00,Mumbai,72 E 50,18 N 58,5.5,Dirty Data,Dirty Data,See kundli in AstroSage Cloud,Vidya Malvade,Mumbai,Female,0,0,12,2,3,1973,18,72,58,50,E,N,0,0,0,0,0
